Transaction_ID,User_ID,Amount,Time,Location,Device_Type,Transaction_Mode,Frequency_in_24hrs,Beneficiary_Account_Age,Beneficiary_ID,IP_Address,User_Account_Age_Days,Transaction_Success,Login_Attempts_24hrs,Device_Change_Flag,Location_Change_Flag,App_Version,OS_Version,Transaction_Velocity,Attempt_to_Beneficiary_Ratio,Is_QR_Manipulated,Linked_Bank,Link_Clicked_From,Fraud_Type,Is_Fraud,Transaction_Date
TXN017375,U00193,763.75,21:12,Thane,Mobile,UPI ID,2,8 years,B17375,192.168.8.82,1326,1,1,0,0,5.8.2,Android-8,6,0.20303282112481238,0,PNB,Messaging App,None,0,2025-02-16 02:27:04.656906
TXN017376,U00610,2234.05,09:25,Lucknow,Tablet,UPI QR Code,2,2 years,B17376,192.168.103.69,733,1,2,0,0,2.0.0,Android-14,4,0.2970039539269358,0,Yes Bank,Social Media,None,0,2025-02-07 15:29:04.656906
TXN017377,U00028,39071.93,19:02,Chennai,Tablet,UPI ID,3,4 days,B17377,192.168.10.108,0,1,0,0,0,2.4.3,Windows-10,0,0.0,0,Yes Bank,Messaging App,Deepfake_Impersonation,1,2025-02-01 16:35:04.656906
TXN017378,U00062,8343.87,16:23,Mumbai,Mobile,UPI Link,19,0,B17378,192.168.233.23,0,1,9,1,1,3.4.3,Android-14,0,0.0,0,PNB,Social Media,SIM_Swap,1,2025-02-13 15:58:04.656906
TXN017379,U00429,932.99,04:53,Ahmedabad,IoT Device,UPI QR Code,2,2 years,B17379,192.168.116.150,1135,1,1,0,0,1.9.2,iOS-11,1,0.22776596813386837,0,Axis,Social Media,None,0,2025-01-30 03:18:04.656906
TXN017380,U00781,14735.56,19:37,Delhi,IoT Device,UPI ID,3,0,B17380,192.168.6.172,0,1,0,0,0,5.7.9,Windows-8,0,0.0,0,Axis,SMS,Social_Engineering,1,2025-01-31 08:06:04.656906
TXN017381,U00203,553.68,17:57,Hyderabad,Desktop,UPI Intent,3,6 years,B17381,192.168.71.180,105,1,1,0,0,3.3.7,MacOS-13,7,0.45096363396239036,0,SBI,Direct,None,0,2025-02-26 02:50:04.656906
TXN017382,U00110,743.33,21:32,Kolkata,Tablet,UPI QR Code,8,5 years,B17382,192.168.167.104,993,1,1,0,0,4.6.9,iOS-15,2,0.42231904667425313,0,Kotak,SMS,None,0,2025-02-20 19:58:04.656906
TXN017383,U00699,1419.37,20:07,Indore,Tablet,UPI Intent,3,1 years,B17383,192.168.101.60,334,1,2,0,0,3.8.9,Windows-9,3,0.16542409334480096,0,Axis,SMS,None,0,2025-02-21 17:00:04.656906
TXN017384,U00562,1728.0,23:28,Surat,Mobile,UPI Phone No,4,8 years,B17384,192.168.217.226,950,1,2,0,0,4.0.5,Android-11,5,0.3509797922947474,0,Yes Bank,Email,None,0,2025-03-01 02:13:04.656906
TXN017385,U00449,691.7,12:36,Pune,IoT Device,UPI Intent,2,8 years,B17385,192.168.71.203,1227,1,2,0,0,5.0.2,MacOS-11,3,0.19357515564394384,0,Yes Bank,Email,None,0,2025-01-31 13:07:04.656906
TXN017386,U00886,420.29,12:03,Lucknow,Tablet,UPI Phone No,4,8 years,B17386,192.168.215.121,571,1,1,0,0,4.1.8,iOS-9,6,0.45607187629103785,0,Axis,SMS,None,0,2025-02-20 13:20:04.656906
TXN017387,U00714,18480.55,23:30,Chennai,IoT Device,UPI ID,7,0,B17387,192.168.64.78,0,1,0,0,0,2.2.1,MacOS-14,0,0.0,0,Axis,SMS,Social_Engineering,1,2025-02-01 00:18:04.656906
TXN017388,U00321,94575.67,02:04,Kanpur,Tablet,UPI ID,4,7 days,B17388,192.168.250.119,0,1,0,0,0,2.2.7,iOS-15,0,0.0,0,PNB,Social Media,Deepfake_Impersonation,1,2025-02-12 12:19:04.656906
TXN017389,U00100,20.42,01:23,Ahmedabad,Desktop,UPI ID,5,4 years,B17389,192.168.156.9,1547,1,1,0,0,4.8.4,Windows-10,4,0.31039126182972465,0,Kotak,Messaging App,None,0,2025-02-13 02:46:04.656906
TXN017390,U00499,5789.0,17:45,Pune,IoT Device,UPI QR Code,3,7 years,B17390,192.168.255.32,492,1,2,0,0,5.7.2,Android-10,5,0.3326119622485927,0,PNB,Email,None,0,2025-02-18 11:31:04.656906
TXN017391,U00333,2078.31,14:22,Delhi,Desktop,UPI QR Code,1,10 years,B17391,192.168.128.136,814,1,1,0,0,4.6.0,MacOS-10,6,0.40142114926172534,0,Axis,SMS,None,0,2025-02-28 07:18:04.656906
TXN017392,U00075,2853.33,20:01,Mumbai,Desktop,UPI ID,3,1 years,B17392,192.168.168.228,325,1,2,0,0,5.9.5,Android-14,7,0.437983167127159,0,HDFC,SMS,None,0,2025-02-23 17:59:04.656906
TXN017393,U00732,12938.72,14:50,Chennai,Mobile,UPI QR Code,18,12 days,B17393,192.168.194.22,0,1,0,0,0,2.3.9,Windows-10,0,0.0,1,Kotak,Social Media,Phishing,1,2025-02-01 05:58:04.656906
TXN017394,U00915,28524.44,04:41,Surat,Tablet,UPI Phone No,18,0,B17394,192.168.187.188,0,1,0,0,0,3.0.9,MacOS-13,16,0.0,0,ICICI,Email,Remote_Access,1,2025-02-24 05:26:04.656906
TXN017395,U00776,98634.62,21:37,Jaipur,Desktop,UPI ID,2,10 days,B17395,192.168.64.235,0,1,0,0,0,1.0.3,iOS-8,0,0.0,0,Yes Bank,Direct,Deepfake_Impersonation,1,2025-02-07 04:48:04.656906
TXN017396,U00569,1648.7,15:24,Chennai,Mobile,UPI Intent,4,8 years,B17396,192.168.117.163,1753,1,2,0,0,5.5.6,iOS-12,4,0.30078578289719415,0,SBI,Messaging App,None,0,2025-02-10 21:35:04.656906
TXN017397,U00166,1954.98,20:00,Chennai,Tablet,UPI Phone No,3,9 years,B17397,192.168.109.223,744,1,1,0,0,4.4.5,Android-12,7,0.3449050376414584,0,PNB,Direct,None,0,2025-03-01 01:41:04.656906
TXN017398,U00018,2378.8,12:55,Kolkata,IoT Device,UPI Link,2,2 years,B17398,192.168.49.81,826,1,1,0,0,2.9.7,MacOS-12,4,0.4599590267468616,0,PNB,SMS,None,0,2025-02-10 06:34:04.656906
TXN017399,U00859,50628.02,00:40,Hyderabad,IoT Device,UPI ID,0,8 days,B17399,192.168.73.70,0,1,0,0,0,5.2.1,MacOS-8,0,0.0,0,Yes Bank,Direct,Deepfake_Impersonation,1,2025-02-01 21:25:04.656906
TXN017400,U00903,275.53,03:47,Nagpur,Mobile,UPI Link,2,4 years,B17400,192.168.36.245,1672,1,1,0,0,3.8.9,Windows-14,7,0.10748143657256355,0,Kotak,Messaging App,None,0,2025-02-21 19:10:04.656906
TXN017401,U00839,2882.2,05:33,Indore,Tablet,UPI Link,13,8 days,B17401,192.168.147.45,0,1,0,0,0,5.7.4,iOS-8,0,0.0,1,ICICI,Social Media,Phishing,1,2025-03-01 02:38:04.656906
TXN017402,U00558,93434.47,18:31,Nagpur,Mobile,UPI ID,2,9 days,B17402,192.168.138.126,0,1,0,0,0,1.8.9,Windows-15,0,0.0,0,HDFC,SMS,Deepfake_Impersonation,1,2025-02-18 19:21:04.656906
TXN017403,U00540,33669.45,05:40,Lucknow,Mobile,UPI ID,2,7 days,B17403,192.168.87.213,0,1,0,0,0,3.1.5,iOS-13,0,0.0,0,SBI,Social Media,Deepfake_Impersonation,1,2025-02-17 22:28:04.656906
TXN017404,U00258,44.64,01:40,Surat,Mobile,UPI ID,6,5 years,B17404,192.168.87.9,737,1,1,0,0,5.3.9,MacOS-11,7,0.17941651663949001,0,Kotak,SMS,None,0,2025-02-23 03:59:04.656906
TXN017405,U00325,4189.94,16:36,Lucknow,IoT Device,UPI ID,1,1 years,B17405,192.168.164.18,369,1,2,0,0,5.6.3,iOS-11,9,0.1757348471311803,0,Yes Bank,Messaging App,None,0,2025-02-21 14:34:04.656906
TXN017406,U00165,90987.86,22:45,Chennai,IoT Device,UPI ID,3,7 days,B17406,192.168.122.18,0,1,0,0,0,5.8.2,MacOS-10,0,0.0,0,PNB,Direct,Deepfake_Impersonation,1,2025-02-18 20:23:04.656906
TXN017407,U00071,164.59,11:25,Bangalore,Desktop,UPI ID,2,8 years,B17407,192.168.3.98,604,1,1,0,0,2.9.0,Windows-10,2,0.34142359475045503,0,PNB,Social Media,None,0,2025-03-01 13:37:04.656906
TXN017408,U00662,1259.06,11:36,Surat,Mobile,UPI ID,2,9 years,B17408,192.168.210.114,836,1,1,0,0,1.0.7,iOS-8,6,0.3979531413898043,0,HDFC,Email,None,0,2025-02-01 12:36:04.656906
TXN017409,U00379,2500.22,20:11,Chennai,Mobile,UPI QR Code,3,10 years,B17409,192.168.71.179,481,1,2,0,0,2.8.7,Android-8,4,0.19696049376509897,0,Axis,Direct,None,0,2025-02-07 02:58:04.656906
TXN017410,U00482,413.98,20:33,Ahmedabad,IoT Device,UPI ID,5,10 years,B17410,192.168.228.31,958,1,2,0,0,5.4.9,iOS-15,8,0.2503458286010165,0,Kotak,SMS,None,0,2025-02-08 02:44:04.656906
TXN017411,U00528,89.25,01:42,Delhi,IoT Device,UPI ID,4,9 years,B17411,192.168.184.13,1437,1,2,0,0,3.2.0,iOS-13,5,0.18513093881593,0,SBI,Messaging App,None,0,2025-01-30 19:04:04.656906
TXN017412,U00441,14126.22,23:11,Pune,IoT Device,UPI ID,30,0,B17412,192.168.157.86,0,1,0,0,0,3.0.1,iOS-13,26,0.0,0,Yes Bank,Social Media,Remote_Access,1,2025-02-19 01:01:04.656906
TXN017413,U00450,1340.12,02:27,Chennai,Mobile,UPI Link,1,5 years,B17413,192.168.91.116,1161,1,2,0,0,3.7.9,Windows-10,1,0.22667326633442722,0,Axis,Email,None,0,2025-02-03 22:40:04.656906
TXN017414,U00648,330.61,18:40,Thane,Mobile,UPI QR Code,3,6 years,B17414,192.168.164.195,889,1,2,0,0,2.2.5,MacOS-11,5,0.45927469295813184,0,Axis,Email,None,0,2025-02-08 19:49:04.656906
TXN017415,U00126,35780.74,13:21,Jaipur,Desktop,UPI ID,29,0,B17415,192.168.240.64,0,1,0,0,0,3.0.6,iOS-9,20,0.0,0,HDFC,Messaging App,Remote_Access,1,2025-02-22 10:44:04.656906
TXN017416,U00063,2523.15,19:08,Lucknow,Mobile,UPI QR Code,5,9 years,B17416,192.168.119.54,381,1,1,0,0,1.8.7,iOS-12,6,0.17429337772949938,0,ICICI,Social Media,None,0,2025-02-22 11:41:04.656906
TXN017417,U00836,3510.36,06:46,Indore,IoT Device,UPI Phone No,5,7 years,B17417,192.168.147.157,672,1,2,0,0,2.4.3,Android-9,9,0.4267075998751243,0,Axis,SMS,None,0,2025-02-07 02:54:04.656906
TXN017418,U00915,350.22,14:07,Lucknow,Mobile,UPI ID,2,10 years,B17418,192.168.206.126,730,1,1,0,0,5.2.6,MacOS-9,6,0.22125285142491602,0,Kotak,Social Media,None,0,2025-02-02 12:20:04.656906
TXN017419,U00623,402.37,23:56,Nagpur,Mobile,UPI Intent,3,8 years,B17419,192.168.68.4,1337,1,1,0,0,2.2.9,Windows-15,4,0.4338232972651074,0,HDFC,Social Media,None,0,2025-02-27 18:16:04.656906
TXN017420,U00774,6611.01,16:13,Chennai,Mobile,UPI ID,6,3 years,B17420,192.168.186.121,309,1,2,0,0,1.1.7,Windows-12,6,0.4045064387626893,0,Kotak,Direct,None,0,2025-02-12 06:41:04.656906
TXN017421,U00488,840.1,05:51,Mumbai,Desktop,UPI Link,3,3 years,B17421,192.168.62.81,1433,1,2,0,0,5.2.1,MacOS-10,4,0.4938442823497783,0,Kotak,Direct,None,0,2025-02-02 05:41:04.656906
TXN017422,U00753,34722.08,04:03,Surat,Desktop,UPI Link,24,0,B17422,192.168.97.212,0,1,0,0,0,3.0.8,Android-12,20,0.0,0,HDFC,Messaging App,Remote_Access,1,2025-02-06 20:44:04.656906
TXN017423,U00776,3445.32,17:07,Chennai,Tablet,UPI Link,25,7 days,B17423,192.168.182.76,0,1,0,0,0,1.6.5,MacOS-10,0,0.0,1,PNB,SMS,Phishing,1,2025-02-07 13:47:04.656906
TXN017424,U00256,22970.02,23:13,Hyderabad,Desktop,UPI ID,3,0,B17424,192.168.200.36,0,1,0,0,0,5.9.4,Windows-12,0,0.0,0,PNB,Social Media,Social_Engineering,1,2025-02-02 04:31:04.656906
TXN017425,U00593,2230.51,03:04,Bangalore,Tablet,UPI Link,3,7 years,B17425,192.168.98.228,586,1,2,0,0,2.8.6,Android-10,4,0.14526019727748266,0,Axis,Direct,None,0,2025-02-03 04:56:04.656906
TXN017426,U00516,13320.76,23:18,Kanpur,IoT Device,UPI Link,13,26 days,B17426,192.168.43.31,0,1,0,0,0,4.7.8,Windows-11,0,0.0,1,Yes Bank,Social Media,Phishing,1,2025-01-30 22:17:04.656906
TXN017427,U00309,62655.26,00:34,Kolkata,Mobile,UPI ID,0,9 days,B17427,192.168.206.105,0,1,0,0,0,4.6.1,Android-15,0,0.0,0,HDFC,Email,Deepfake_Impersonation,1,2025-01-31 22:59:04.656906
TXN017428,U00617,1683.22,12:41,Chennai,Desktop,UPI Intent,5,4 years,B17428,192.168.87.32,701,1,2,0,0,4.5.6,iOS-15,2,0.14883022684819616,0,PNB,Direct,None,0,2025-02-26 23:44:04.656906
TXN017429,U00648,3115.87,04:19,Pune,Mobile,UPI ID,3,6 years,B17429,192.168.158.198,633,1,2,0,0,3.1.2,MacOS-10,9,0.370983136054127,0,PNB,Direct,None,0,2025-02-15 16:37:04.656906
TXN017430,U00801,32088.73,22:43,Chennai,IoT Device,UPI QR Code,20,0,B17430,192.168.137.189,0,1,6,1,1,3.5.2,Android-11,0,0.0,0,Yes Bank,Email,SIM_Swap,1,2025-02-20 10:37:04.656906
TXN017431,U00449,491.63,12:57,Thane,Mobile,UPI ID,4,10 years,B17431,192.168.63.14,390,1,2,0,0,1.1.3,iOS-13,8,0.13608628771305972,0,Yes Bank,SMS,None,0,2025-02-26 14:18:04.656906
TXN017432,U00422,15330.58,23:42,Jaipur,IoT Device,UPI ID,6,0,B17432,192.168.45.224,0,1,0,0,0,4.6.1,Windows-15,0,0.0,0,Yes Bank,Direct,Social_Engineering,1,2025-02-13 09:00:04.656906
TXN017433,U00007,15987.75,09:58,Surat,Desktop,UPI Link,15,14 days,B17433,192.168.59.119,0,1,0,0,0,4.2.7,MacOS-9,0,0.0,1,HDFC,Email,Phishing,1,2025-02-11 22:15:04.656906
TXN017434,U00982,445.78,22:04,Hyderabad,Desktop,UPI Link,3,9 years,B17434,192.168.30.19,1524,1,2,0,0,4.5.9,Windows-14,1,0.10891538449171759,0,HDFC,Direct,None,0,2025-02-27 23:18:04.656906
TXN017435,U00595,2027.48,18:35,Kolkata,IoT Device,UPI Phone No,1,2 years,B17435,192.168.128.75,843,1,1,0,0,5.6.1,MacOS-14,8,0.24529420081849312,0,SBI,Direct,None,0,2025-02-21 05:09:04.656906
TXN017436,U00561,1567.01,09:46,Thane,IoT Device,UPI Link,4,10 years,B17436,192.168.18.162,656,1,2,0,0,3.2.7,Android-10,9,0.44669693706820024,0,SBI,Email,None,0,2025-02-17 02:08:04.656906
TXN017437,U00003,17296.58,13:42,Nagpur,Mobile,UPI Link,18,8 days,B17437,192.168.99.245,0,1,0,0,0,3.4.5,Android-12,0,0.0,1,ICICI,Email,Phishing,1,2025-02-08 08:01:04.656906
TXN017438,U00524,1306.93,21:07,Pune,Tablet,UPI QR Code,15,5 days,B17438,192.168.165.26,0,1,0,0,0,3.0.2,Android-11,0,0.0,1,Yes Bank,SMS,Phishing,1,2025-02-14 15:15:04.656906
TXN017439,U00900,4115.39,00:36,Hyderabad,Tablet,UPI Intent,2,4 years,B17439,192.168.162.201,1365,1,1,0,0,3.0.7,Windows-11,5,0.42386593917898896,0,PNB,Direct,None,0,2025-02-23 05:57:04.656906
TXN017440,U00874,99396.65,16:55,Hyderabad,Mobile,UPI ID,2,10 days,B17440,192.168.206.170,0,1,0,0,0,1.8.0,Android-12,0,0.0,0,Kotak,Email,Deepfake_Impersonation,1,2025-02-19 08:06:04.656906
TXN017441,U00921,18440.93,20:24,Pune,Tablet,UPI ID,2,0,B17441,192.168.31.167,0,1,0,0,0,4.2.0,MacOS-14,0,0.0,0,ICICI,Email,Social_Engineering,1,2025-02-04 13:45:04.656906
TXN017442,U00528,6389.54,01:35,Thane,Desktop,UPI Phone No,23,0,B17442,192.168.225.253,0,1,0,0,0,3.0.4,MacOS-12,22,0.0,0,SBI,Social Media,Remote_Access,1,2025-02-27 03:48:04.656906
TXN017443,U00013,1281.83,07:39,Ahmedabad,Tablet,UPI QR Code,2,6 years,B17443,192.168.172.84,272,1,2,0,0,4.3.0,MacOS-9,5,0.4153074791055157,0,Axis,Email,None,0,2025-02-17 23:55:04.656906
TXN017444,U00769,5379.0,21:55,Kanpur,Mobile,UPI ID,5,0,B17444,192.168.254.28,0,1,0,0,0,4.6.7,Android-8,0,0.0,0,Kotak,Email,Social_Engineering,1,2025-02-25 10:38:04.656906
TXN017445,U00305,3352.78,10:24,Pune,IoT Device,UPI Intent,2,5 years,B17445,192.168.31.54,524,1,1,0,0,2.7.3,Windows-10,8,0.2873575078287787,0,Kotak,Messaging App,None,0,2025-02-25 20:06:04.656906
TXN017446,U00107,46563.31,05:10,Jaipur,Tablet,UPI ID,2,9 days,B17446,192.168.42.116,0,1,0,0,0,2.0.7,Windows-8,0,0.0,0,ICICI,Social Media,Deepfake_Impersonation,1,2025-02-14 20:27:04.656906
TXN017447,U00547,10418.62,16:02,Thane,IoT Device,UPI QR Code,21,6 days,B17447,192.168.168.217,0,1,0,0,0,4.7.4,MacOS-12,0,0.0,1,Kotak,Email,Phishing,1,2025-02-12 19:19:04.656906
TXN017448,U00545,1210.23,02:05,Nagpur,Mobile,UPI Link,3,2 years,B17448,192.168.156.46,513,1,1,0,0,3.6.6,iOS-8,9,0.3779132032681759,0,Axis,SMS,None,0,2025-02-05 12:38:04.656906
TXN017449,U00104,331.85,21:47,Thane,Tablet,UPI Link,3,8 years,B17449,192.168.68.219,1434,1,2,0,0,5.8.4,Android-15,4,0.46782380717158156,0,SBI,SMS,None,0,2025-02-18 18:13:04.656906
TXN017450,U00533,1645.59,09:57,Hyderabad,Tablet,UPI ID,2,4 years,B17450,192.168.149.153,1831,1,2,0,0,2.6.0,iOS-8,3,0.4039618280659917,0,ICICI,Email,None,0,2025-02-24 16:12:04.656906
TXN017451,U00606,2364.02,19:10,Nagpur,IoT Device,UPI ID,1,3 years,B17451,192.168.210.201,1900,1,1,0,0,4.5.1,Windows-12,3,0.1904688582310462,0,Axis,Messaging App,None,0,2025-02-04 21:07:04.656906
TXN017452,U00612,2376.45,22:45,Thane,Desktop,UPI Phone No,3,5 years,B17452,192.168.24.59,1906,1,1,0,0,2.2.8,iOS-15,4,0.36010691554716934,0,Axis,Social Media,None,0,2025-02-08 12:33:04.656906
TXN017453,U00548,1082.54,11:31,Ahmedabad,Tablet,UPI Intent,5,7 years,B17453,192.168.14.27,550,1,1,0,0,4.9.7,Android-9,1,0.2408318050570268,0,PNB,SMS,None,0,2025-02-03 16:05:04.656906
TXN017454,U00684,874.43,06:27,Chennai,IoT Device,UPI Link,3,2 years,B17454,192.168.106.74,1433,1,2,0,0,5.5.8,iOS-13,2,0.1688788384671775,0,PNB,SMS,None,0,2025-02-27 04:34:04.656906
TXN017455,U00374,42664.61,17:08,Delhi,Desktop,UPI Link,20,0,B17455,192.168.169.209,0,1,9,1,1,3.8.4,MacOS-8,0,0.0,0,PNB,Messaging App,SIM_Swap,1,2025-02-07 01:22:04.656906
TXN017456,U00603,4155.57,07:53,Surat,Tablet,UPI QR Code,4,10 years,B17456,192.168.161.63,349,1,2,0,0,4.8.1,Android-10,7,0.13249754762953,0,Axis,Email,None,0,2025-02-19 20:55:04.656906
TXN017457,U00827,703.97,09:57,Mumbai,Desktop,UPI Link,3,7 years,B17457,192.168.236.182,1811,1,1,0,0,3.7.9,Android-12,9,0.19559768239639871,0,Kotak,SMS,None,0,2025-02-22 19:41:04.656906
TXN017458,U00693,511.89,16:26,Lucknow,Desktop,UPI Intent,3,9 years,B17458,192.168.132.142,1712,1,2,0,0,4.2.5,Windows-9,5,0.3129251876951793,0,SBI,SMS,None,0,2025-01-30 22:09:04.656906
TXN017459,U00143,16669.26,17:02,Kanpur,IoT Device,UPI ID,1,5 days,B17459,192.168.179.59,0,1,0,0,0,2.7.3,Windows-10,0,0.0,0,PNB,SMS,Deepfake_Impersonation,1,2025-02-28 03:40:04.656906
TXN017460,U00818,16073.21,01:04,Delhi,Desktop,UPI Link,11,4 days,B17460,192.168.216.93,0,1,0,0,0,2.4.4,Android-12,0,0.0,1,SBI,SMS,Phishing,1,2025-02-02 00:31:04.656906
TXN017461,U00420,35917.77,00:57,Jaipur,Desktop,UPI Intent,35,0,B17461,192.168.179.251,0,1,0,0,0,3.0.4,MacOS-9,26,0.0,0,Axis,Messaging App,Remote_Access,1,2025-02-03 22:53:04.656906
TXN017462,U00017,567.15,16:07,Chennai,Tablet,UPI Intent,4,10 years,B17462,192.168.223.36,304,1,1,0,0,4.5.2,iOS-9,8,0.3884779469023921,0,PNB,Messaging App,None,0,2025-03-01 19:15:04.656906
TXN017463,U00720,35671.88,03:27,Ahmedabad,Desktop,UPI Intent,35,0,B17463,192.168.13.64,0,1,0,0,0,3.0.9,iOS-8,15,0.0,0,ICICI,Email,Remote_Access,1,2025-02-02 02:31:04.656906
TXN017464,U00970,178.28,05:05,Nagpur,Tablet,UPI Phone No,3,2 years,B17464,192.168.231.81,1497,1,2,0,0,5.5.2,MacOS-12,2,0.3801887170649255,0,Kotak,SMS,None,0,2025-02-07 23:12:04.656906
TXN017465,U00462,3133.64,03:31,Bangalore,Desktop,UPI Phone No,3,6 years,B17465,192.168.119.202,398,1,2,0,0,5.4.9,iOS-13,5,0.14994009094674363,0,ICICI,Messaging App,None,0,2025-01-31 21:00:04.656906
TXN017466,U00716,3419.83,02:54,Jaipur,Tablet,UPI ID,4,9 years,B17466,192.168.252.142,432,1,2,0,0,4.9.8,Windows-14,5,0.4865350154885272,0,Yes Bank,SMS,None,0,2025-02-07 02:28:04.656906
TXN017467,U00775,121.5,22:28,Nagpur,Desktop,UPI ID,4,10 years,B17467,192.168.161.228,643,1,1,0,0,4.4.7,iOS-10,5,0.3269949850026861,0,Axis,Direct,None,0,2025-02-27 08:48:04.656906
TXN017468,U00347,33100.34,01:49,Bangalore,IoT Device,UPI ID,16,0,B17468,192.168.174.124,0,1,4,1,1,2.8.1,Android-14,0,0.0,0,ICICI,Social Media,SIM_Swap,1,2025-02-17 01:54:04.656906
TXN017469,U00847,14381.83,00:01,Kolkata,Desktop,UPI QR Code,18,0,B17469,192.168.16.97,0,1,8,1,1,5.0.2,iOS-11,0,0.0,0,ICICI,Email,SIM_Swap,1,2025-02-09 16:10:04.656906
TXN017470,U00433,3385.05,04:00,Pune,Tablet,UPI Phone No,2,10 years,B17470,192.168.61.186,851,1,2,0,0,2.2.7,iOS-8,8,0.3393190157145326,0,Axis,Direct,None,0,2025-02-19 08:22:04.656906
TXN017471,U00397,6.31,02:36,Kolkata,Tablet,UPI QR Code,2,2 years,B17471,192.168.93.240,1515,1,2,0,0,3.7.6,Windows-12,7,0.22767397075826767,0,Yes Bank,SMS,None,0,2025-01-31 02:56:04.656906
TXN017472,U00687,3197.47,19:54,Hyderabad,Desktop,UPI ID,4,9 years,B17472,192.168.25.4,927,1,1,0,0,4.8.9,Windows-13,4,0.28585331847380835,0,PNB,Direct,None,0,2025-02-09 23:49:04.656906
TXN017473,U00270,3449.16,23:14,Nagpur,Tablet,UPI ID,5,6 years,B17473,192.168.132.138,1363,1,1,0,0,3.7.3,Windows-8,1,0.44529336786840046,0,Axis,Email,None,0,2025-02-26 12:35:04.656906
TXN017474,U00791,680.49,13:19,Indore,Desktop,UPI Phone No,4,5 years,B17474,192.168.60.207,881,1,2,0,0,5.8.7,Android-10,6,0.3714629192677674,0,Axis,Messaging App,None,0,2025-02-18 02:37:04.656906
TXN017475,U00307,970.2,22:45,Chennai,Desktop,UPI Link,4,1 years,B17475,192.168.163.37,385,1,2,0,0,2.0.3,Android-13,9,0.2646838558032605,0,Axis,Messaging App,None,0,2025-02-22 08:05:04.656906
TXN017476,U00834,1483.31,09:57,Bangalore,Tablet,UPI Phone No,0,5 years,B17476,192.168.13.197,862,1,2,0,0,5.8.3,MacOS-13,9,0.48008743722426894,0,Yes Bank,Email,None,0,2025-02-27 12:09:04.656906
TXN017477,U00695,3217.39,14:53,Kanpur,Mobile,UPI Phone No,1,2 years,B17477,192.168.221.81,1187,1,1,0,0,3.1.8,Android-14,6,0.472392410640727,0,SBI,SMS,None,0,2025-02-22 23:19:04.656906
TXN017478,U00766,12801.51,21:32,Indore,Mobile,UPI QR Code,11,24 days,B17478,192.168.216.192,0,1,0,0,0,4.7.3,Windows-9,0,0.0,1,Axis,Email,Phishing,1,2025-02-12 00:52:04.656906
TXN017479,U00774,3865.81,22:31,Delhi,Tablet,UPI Intent,6,3 years,B17479,192.168.39.41,1427,1,1,0,0,4.6.8,MacOS-9,5,0.3731023318304024,0,ICICI,Messaging App,None,0,2025-02-25 20:04:04.656906
TXN017480,U00404,60004.78,14:45,Indore,Mobile,UPI ID,3,1 days,B17480,192.168.166.66,0,1,0,0,0,5.1.4,Windows-13,0,0.0,0,SBI,SMS,Deepfake_Impersonation,1,2025-02-15 16:42:04.656906
TXN017481,U00581,3477.48,02:18,Nagpur,Desktop,UPI QR Code,4,7 years,B17481,192.168.138.111,1939,1,2,0,0,5.5.9,Windows-14,1,0.4099363070445472,0,PNB,Messaging App,None,0,2025-02-15 08:52:04.656906
TXN017482,U00769,78327.9,20:28,Nagpur,Mobile,UPI ID,2,10 days,B17482,192.168.167.54,0,1,0,0,0,1.5.1,iOS-13,0,0.0,0,PNB,Social Media,Deepfake_Impersonation,1,2025-02-15 06:14:04.656906
TXN017483,U00252,3296.44,18:20,Surat,Mobile,UPI QR Code,5,4 years,B17483,192.168.195.116,1953,1,2,0,0,5.1.5,iOS-13,1,0.12959377591721133,0,PNB,Direct,None,0,2025-01-31 08:48:04.656906
TXN017484,U00416,7123.22,18:00,Indore,IoT Device,UPI Intent,2,7 years,B17484,192.168.6.212,1930,1,1,0,0,5.6.6,MacOS-8,8,0.11655847681998127,0,SBI,SMS,None,0,2025-01-30 03:06:04.656906
TXN017485,U00348,10934.35,14:54,Mumbai,Tablet,UPI ID,18,0,B17485,192.168.100.158,0,1,0,0,0,3.0.9,Windows-15,23,0.0,0,Yes Bank,Messaging App,Remote_Access,1,2025-02-03 17:20:04.656906
TXN017486,U00605,837.89,07:43,Kolkata,Tablet,UPI Link,18,28 days,B17486,192.168.223.248,0,1,0,0,0,4.4.1,iOS-13,0,0.0,1,Yes Bank,Social Media,Phishing,1,2025-02-10 18:43:04.656906
TXN017487,U00904,1503.94,04:33,Thane,Tablet,UPI QR Code,3,2 years,B17487,192.168.238.166,1829,1,1,0,0,2.3.3,Windows-13,7,0.19529549558888926,0,ICICI,Messaging App,None,0,2025-02-08 13:36:04.656906
TXN017488,U00665,6332.19,15:35,Indore,Mobile,UPI Phone No,4,9 years,B17488,192.168.155.206,800,1,1,0,0,3.0.3,iOS-12,9,0.4041285894726503,0,Yes Bank,Messaging App,None,0,2025-02-09 03:24:04.656906
TXN017489,U00317,19129.56,09:20,Kanpur,Desktop,UPI QR Code,18,2 days,B17489,192.168.124.173,0,1,0,0,0,4.2.1,iOS-14,0,0.0,1,ICICI,SMS,Phishing,1,2025-02-22 10:59:04.656906
TXN017490,U00133,1055.81,03:21,Pune,IoT Device,UPI Phone No,2,9 years,B17490,192.168.11.12,1161,1,2,0,0,3.3.0,iOS-11,8,0.363094325265064,0,Kotak,SMS,None,0,2025-02-21 15:16:04.656906
